point,lon,lat,count,address,district
0101000020E6100000062E59FF3D5F3E40D5BE225942EB4D40,30.37203975608101,59.83796228596263,350,Витебский проспект,округ Гагаринское
0101000020E6100000062E59FF3D5F3E40DB251193A9F74D40,30.37203975608101,59.93486250245378,374,6-я Советская улица,округ Смольнинское
0101000020E6100000062E59FF3D5F3E40DDC94EE7B4FD4D40,30.37203975608101,59.982083238097154,300,проспект Маршала Блюхера,Финляндский округ
0101000020E6100000062E59FF3D5F3E40E1E86ED465FA4D40,30.37203975608101,59.95623259940636,120,улица Комсомола,Финляндский округ
0101000020E6100000062E59FF3D5F3E40E4A1F770CEF74D40,30.37203975608101,59.935987587847,1904,Суворовский проспект,округ Смольнинское
0101000020E6100000062E59FF3D5F3E40ED86C4B7D9FD4D40,30.37203975608101,59.98320672126816,310,проспект Маршала Блюхера,округ Пискарёвка
0101000020E6100000062E59FF3D5F3E40F9C38CE397024E40,30.37203975608101,60.020260280354655,136,Светлановский проспект,округ Академическое
0101000020E61000000748B59D29813E4006FC5DE561F84D40,30.504541260488647,59.94048754777036,59,улица Коммуны,округ Пороховые
0101000020E61000000748B59D29813E4007001FDEECF44D40,30.504541260488647,59.91347862733533,215,Областная улица,
0101000020E61000000748B59D29813E400A721DB144FC4D40,30.504541260488647,59.97084630906837,113,Рябовское шоссе,округ Ржевка
0101000020E61000000748B59D29813E4012EF047589EA4D40,30.504541260488647,59.83231985798753,207,Прибрежная улица,
0101000020E61000000748B59D29813E40219CBC4B8CEB4D40,30.504541260488647,59.840218989462535,1,Рыбацкий проспект,
0101000020E61000000748B59D29813E4028BF212BB3FC4D40,30.504541260488647,59.97421778819836,1,Тютчевская улица,округ Ржевка
0101000020E61000000748B59D29813E402BEBD0F9C7F44D40,30.504541260488647,59.91235277844529,138,Областная улица,
0101000020E61000000748B59D29813E403AAA977194EE4D40,30.504541260488647,59.86390514283672,664,Русановская улица,
0101000020E61000000748B59D29813E4041CA35D0FCFC4D40,30.504541260488647,59.97646525026767,28,Тютчевская улица,округ Ржевка
0101000020E61000000748B59D29813E405009D46AD3EA4D40,30.504541260488647,59.8345769439062,159,Прибрежная улица,
0101000020E61000000748B59D29813E405C0B0E0A9CF14D40,30.504541260488647,59.88757444082032,1,«Кола»,
0101000020E61000000748B59D29813E406AFE758C4AEE4D40,30.504541260488647,59.86165004502693,1,Октябрьская набережная,
0101000020E61000000748B59D29813E4072F37A6CE3F04D40,30.504541260488647,59.88194042209115,46,,
0101000020E61000000748B59D29813E407B5D8E44B1EB4D40,30.504541260488647,59.84134728385376,174,Рыбацкий проспект,
0101000020E61000000748B59D29813E407F614299EAF34D40,30.504541260488647,59.90559688321354,1,Новая улица,
0101000020E61000000748B59D29813E40975BBA5723FE4D40,30.504541260488647,59.98545357322217,26,Челябинская улица,округ Ржевка
0101000020E61000000748B59D29813E40A0DE2F7F6FEE4D40,30.504541260488647,59.86277761304268,61,Русановская улица,
0101000020E61000000748B59D29813E40B2FEA92F1AF94D40,30.504541260488647,59.94611163902791,304,проспект Косыгина,округ Ржевка
0101000020E61000000748B59D29813E40B461AD63B9EE4D40,30.504541260488647,59.86503263440992,1401,Русановская улица,
0101000020E61000000748B59D29813E40BDBC985267EB4D40,30.504541260488647,59.83909065683245,10,Шлиссельбургский проспект,
0101000020E61000000748B59D29813E40DDC94EE7B4FD4D40,30.504541260488647,59.982083238097154,12,КАД,округ Ржевка
0101000020E61000000748B59D29813E40F2A15A5F1DEB4D40,30.504541260488647,59.83683387685223,5,Шлиссельбургский проспект,
0101000020E61000000B69B1A8053B3E400262E887FEFD4D40,30.2305550988322,59.984330166309526,146,,округ № 65
0101000020E61000000B69B1A8053B3E4007001FDEECF44D40,30.2305550988322,59.91347862733533,2083,Двинская улица,округ Морские ворота
0101000020E61000000B69B1A8053B3E400A721DB144FC4D40,30.2305550988322,59.97084630906837,416,Теннисная аллея,округ Чкаловское
0101000020E61000000B69B1A8053B3E400B9A5B3306034E40,30.2305550988322,60.0236267277979,3,проспект Авиаконструкторов,округ Юнтолово
0101000020E61000000B69B1A8053B3E400D69F571D2F94D40,30.2305550988322,59.951734776334064,3,,округ Остров Декабристов
0101000020E61000000B69B1A8053B3E401079A430B8FF4D40,30.2305550988322,59.99780853300957,3,улица Оптиков,округ № 65
0101000020E61000000B69B1A8053B3E4028BF212BB3FC4D40,30.2305550988322,59.97421778819836,57,Северная дорога,округ Чкаловское
0101000020E61000000B69B1A8053B3E402996E24603EF4D40,30.2305550988322,59.86728750289723,12,дорога на Турухтанные острова,округ Автово
0101000020E61000000B69B1A8053B3E403DF3BDF394004E40,30.2305550988322,60.004545657872285,1,Богатырский проспект,округ № 65
0101000020E61000000B69B1A8053B3E4041CA35D0FCFC4D40,30.2305550988322,59.97646525026767,57,набережная Гребного канала,округ Чкаловское
0101000020E61000000B69B1A8053B3E40477640AC8AFA4D40,30.2305550988322,59.95735695979653,9,улица Кораблестроителей,округ Остров Декабристов
0101000020E61000000B69B1A8053B3E405AB7D4FDD7FC4D40,30.2305550988322,59.975341538300846,507,Северная дорога,округ Чкаловское
0101000020E61000000B69B1A8053B3E406BDE1BEB22ED4D40,30.2305550988322,59.852628124816725,160,Ленинский проспект,округ Красненькая речка
0101000020E61000000B69B1A8053B3E406DAFAAC186F84D40,30.2305550988322,59.94161244234315,848,Наличная улица,округ Гавань
0101000020E61000000B69B1A8053B3E4072F37A6CE3F04D40,30.2305550988322,59.88194042209115,2,дорога на Турухтанные острова,округ Автово
0101000020E61000000B69B1A8053B3E4085057155DEEE4D40,30.2305550988322,59.86616008776313,13,Перевалочная улица,округ Автово
0101000020E61000000B69B1A8053B3E408991431816F74D40,30.2305550988322,59.930361779205725,3205,Средний проспект В.О.,округ Гавань
0101000020E61000000B69B1A8053B3E408F05D6231CFA4D40,30.2305550988322,59.95398376417426,235,улица Кораблестроителей,округ Остров Декабристов
0101000020E61000000B69B1A8053B3E408F79686EE1024E40,30.2305550988322,60.022504616749856,166,улица Шаврова,округ Юнтолово
0101000020E61000000B69B1A8053B3E40A554BF083DF84D40,30.2305550988322,59.93936261503522,365,Малый проспект В.О.,округ Гавань
0101000020E61000000B69B1A8053B3E40AAF7F54399034E40,30.2305550988322,60.02811479101304,279,Шуваловский проспект,округ Юнтолово
0101000020E61000000B69B1A8053B3E40ABD94A1972EF4D40,30.2305550988322,59.87066951899336,2,дорога на Турухтанные острова,округ Автово
0101000020E61000000B69B1A8053B3E40B18723A9BC024E40,30.2305550988322,60.02138246760239,20,улица Шаврова,округ Юнтолово
0101000020E61000000B69B1A8053B3E40C27FCF284DEF4D40,30.2305550988322,59.8695422185115,2113,дорога на Турухтанные острова,округ Автово
0101000020E61000000B69B1A8053B3E40C2FABDE463F94D40,30.2305550988322,59.9483610084185,104,Новосмоленская набережная,округ Остров Декабристов
0101000020E61000000B69B1A8053B3E40CDB8F95003014E40,30.2305550988322,60.00791370576335,87,Камышовая улица,округ № 65
0101000020E61000000B69B1A8053B3E40CDF98C87DE004E40,30.2305550988322,60.00679106124481,4,Елагинский проспект,округ № 65
0101000020E61000000B69B1A8053B3E40CEB8CE2B18F84D40,30.2305550988322,59.93823764413683,1765,Малый проспект В.О.,округ Гавань
0101000020E61000000B69B1A8053B3E40D15705CA91ED4D40,30.2305550988322,59.85601163159266,13,проспект Маршала Жукова,округ Красненькая речка
0101000020E61000000B69B1A8053B3E40D5BE225942EB4D40,30.2305550988322,59.83796228596263,168,проспект Ветеранов,округ Дачное
0101000020E61000000B69B1A8053B3E40EC88DD9029024E40,30.2305550988322,60.01689349000102,18,Планерная улица,округ Юнтолово
0101000020E61000000B69B1A8053B3E40F91CC68469FC4D40,30.2305550988322,59.971970173582974,26,Теннисная аллея,округ Чкаловское
0101000020E61000000B69B1A8053B3E40FBF1162D20EC4D40,30.2305550988322,59.84473193760274,2,улица Лёни Голикова,округ Дачное
0101000020E61000000C830D47F15C3E4006FC5DE561F84D40,30.363056603239823,59.94048754777036,7,улица Радищева,округ Смольнинское
0101000020E61000000C830D47F15C3E400A41C338F1F64D40,30.363056603239823,59.9292365029706,7850,Невский проспект,округ Лиговка-Ямская
0101000020E61000000C830D47F15C3E401079A430B8FF4D40,30.363056603239823,59.99780853300957,488,площадь Мужества,округ Светлановское
0101000020E61000000C830D47F15C3E40134E7A7396014E40,30.363056603239823,60.01240390273974,47,улица Вернадского,округ Светлановское
0101000020E61000000C830D47F15C3E4014A96F5908F14D40,30.363056603239823,59.88306730224773,25,улица Салова,округ Волковское
0101000020E61000000C830D47F15C3E402A30A27964EA4D40,30.363056603239823,59.83119125766129,229,проспект Космонавтов,округ Гагаринское
0101000020E61000000C830D47F15C3E4033438EB75DF64D40,30.363056603239823,59.92473501631175,948,Лиговский проспект,округ Лиговка-Ямская
0101000020E61000000C830D47F15C3E40388968F5C0F14D40,30.363056603239823,59.88870112995431,1,Бухарестская улица,округ Волковское
0101000020E61000000C830D47F15C3E403DF3BDF394004E40,30.363056603239823,60.004545657872285,58,Гомельская улица,округ Светлановское
0101000020E61000000C830D47F15C3E4041010E3DD6EB4D40,30.363056603239823,59.84247554000695,1,улица Орджоникидзе,округ Гагаринское
0101000020E61000000C830D47F15C3E40477640AC8AFA4D40,30.363056603239823,59.95735695979653,116,улица Михайлова,Финляндский округ
0101000020E61000000C830D47F15C3E40494A4ED65FF74D40,30.363056603239823,59.932612217166536,939,Лиговский проспект,округ Смольнинское
